time,ca,T,label
3.97,0.08827049887491538,441.20900756094085,1
4.25,0.08825723023448924,441.213790720436,1
4.37,0.08824839075478093,441.2159023566015,1
0.05,0.23785478236673205,422.4361080452282,2
0.09,0.23151729011068112,423.9732132191575,2
0.12,0.22540465089968592,425.34779014584615,2
0.13,0.22307530154796776,425.8538691304866,2
0.37,0.10870321309250659,447.45122958094544,2
0.73,0.05032978935374616,452.112540533694,2
0.81,0.054684458261300924,450.2245478249333,2
0.86,0.05750110647395903,449.1373954774665,2
1.04,0.06731296566328893,445.8703023437854,2
1.05,0.06782609972486345,445.7175357079362,2
1.19,0.07450335829573417,443.8694158281318,2
1.26,0.0774406904064408,443.13505102502353,2
1.32,0.07972268157981968,442.59740031952634,2
1.43,0.08331262603392466,441.81324029466765,2
1.6,0.08732309277311598,441.04700527833614,2
1.9000000000000001,0.09031101319230342,440.65894686313277,2
2.18,0.09002327689397036,440.86681845496656,2
2.2,0.0899485870093626,440.88836573332634,2
2.36,0.08928307295459224,441.05534527883543,2
2.5500000000000003,0.08856770205140217,441.20414928481335,2
2.63,0.08834258847250516,441.24454136108056,2
2.71,0.08817052761978429,441.2720832978431,2
2.93,0.0879453756195871,441.2949306249696,2
3.0300000000000002,0.0879350637918304,441.28815816471234,2
3.1,0.08794993699208108,441.2800354059853,2
3.17,0.08797712660282209,441.27040332905887,2
3.21,0.08799641677416936,441.2645814395856,2
3.23,0.08800677096724661,441.2616443320706,2
3.27,0.08802846283377273,441.255797366121,2
3.33,0.08806230573223549,441.24729666512377,2
3.41,0.08810714688531775,441.23690784122334,2
3.5,0.08815362802067037,441.22702122193874,2
3.5100000000000002,0.08815839896998785,441.22605605003133,2
3.52,0.0881630784531304,441.2251185837845,2
3.65,0.08821482754789693,441.2154579402074,2
3.77,0.08824663513866404,441.21046824121265,2
3.84,0.08825843563860607,441.2090351228096,2
4.07,0.08826990886540982,441.20955091948764,2
4.08,0.0882697054153145,441.20969129013565,2
4.14,0.08826767483822544,441.21064377130523,2
4.16,0.08826672951713119,441.21099491772975,2
4.22,0.08826329391414263,441.21210716203655,2
4.23,0.08826265472099877,441.2122968020991,2
4.24,0.08826199999563769,441.21248703497633,2
4.26,0.0882606485278454,441.21286851214234,2
4.3,0.08825781817942761,441.2136279077259,2
4.38,0.08825192776072853,441.2150836745687,2
4.43,0.08824828453562514,441.2159195550542,2
4.44,0.08824757124549998,441.2160781700223,2
4.47,0.08824547473859773,441.2165352077909,2
0.0,0.22444444444444445,426.5656565656566,3
0.01,0.22145867233291158,427.180171432065,3
0.16,0.14887821928174175,441.0147591689978,3
0.17,0.14206759911841732,442.2540973568875,3
0.22,0.10654766937162102,448.57615508535156,3
0.24,0.0928985105086268,450.9185735702193,3
0.29,0.06535279715064067,455.31829721373373,3
0.53,0.04656653685047828,453.8740435262073,3
0.6,0.05025438164601556,452.05222393568397,3
0.6900000000000001,0.055397920405801174,449.9086029598923,3
0.7000000000000001,0.05597471594550206,449.6868324322319,3
0.77,0.05997899631585272,448.22837068338634,3
0.78,0.06054313924796847,448.03330310029827,3
1.2,0.08029139370278039,442.4665922141845,3
1.21,0.08064031681952864,442.3881735663185,3
1.33,0.08432185752156547,441.60683530091734,3
1.3800000000000001,0.08557903651964652,441.3618653150805,3
1.55,0.08867596929778732,440.82896699964203,3
1.82,0.09042368135254954,440.6743887824427,3
2.06,0.08996632147641187,440.88375149403305,3
2.08,0.08988868522676884,440.90544183251836,3
2.12,0.08972579156079884,440.94870477276504,3
2.18,0.08947113841882073,441.0117650636214,3
2.29,0.08901185927688925,441.1151840733313,3
2.33,0.08885720964213097,441.1474418556655,3
2.45,0.08845897375209504,441.22427432895637,3
2.47,0.0884035963031439,441.23411899643935,3
2.54,0.0882360632744242,441.26216667745484,3
2.66,0.0880415401913596,441.28929171504797,3
2.75,0.08796422826119202,441.2954908234569,3
2.84,0.08793430992405121,441.2928809481333,3
2.88,0.08793318634702539,441.28966120824816,3
2.89,0.08793388805146349,441.28870253126007,3
2.91,0.08793636089813459,441.2866254847522,3
2.93,0.0879401542982659,441.2843586654985,3
3.0500000000000003,0.08798412618418146,441.2681543482879,3
3.12,0.08802042954801373,441.25787072393496,3
3.17,0.08804844753300332,441.2506595735039,3
3.19,0.0880598359864419,441.247859254813,3
3.38,0.0881612668005673,441.225459233433,3
3.43,0.08818346587094768,441.22112911793744,3
3.68,0.08825506582675682,441.20938058205036,3
3.81,0.08826832464606017,441.2084465371591,3
3.85,0.08826985345364956,441.208631820921,3
4.01,0.08826753393145577,441.2107217840872,3
4.0600000000000005,0.08826489868675327,441.211627688473,3
4.12,0.0882610572062645,441.2127667053406,3
4.3,0.08824795691413603,441.21599922492624,3
4.45,0.08823828899147101,441.21800228913463,3
4.48,0.08823667647496812,441.21830604166485,3
0.12,0.10672418998209425,447.64664764581363,4
0.22,0.05867872697815175,455.24959337388464,4
0.28,0.04826600836228208,456.0096829915742,4
0.45,0.049279821238384994,452.6631699356725,4
0.5,0.051816716422318734,451.4498727665858,4
0.52,0.052894042021346205,450.9783086252141,4
0.55,0.05454616254317216,450.2903956116713,4
0.61,0.05790570528094844,448.99332537538487,4
0.64,0.05958515185741506,448.38640738787467,4
0.68,0.06180263540711134,447.6209510277644,4
0.6900000000000001,0.062351364016667,447.43736224863,4
0.87,0.0716073837903886,444.6407489466451,4
0.88,0.07207867291054676,444.51214215725025,4
0.96,0.07565416540834435,443.5766420461347,4
1.11,0.08133676097493575,442.2354133587227,4
1.32,0.08687702997922246,441.12484413973385,4
1.33,0.08707050785381623,441.0908761325936,4
1.35,0.08743892710672428,441.0274787339843,4
1.3900000000000001,0.08810291539778714,440.91809580326475,4
1.54,0.08978793056341518,440.68775311945706,4
1.55,0.08985897676813817,440.68103677696746,4
1.59,0.09009724411386374,440.6631432448287,4
1.69,0.09040542451707093,440.67175966781144,4
1.78,0.09039853976328721,440.7275958158483,4
1.82,0.09032979321914276,440.76215965258507,4
1.98,0.08980363169017802,440.9279430539355,4
2.05,0.0895102548901292,441.00207000719877,4
2.13,0.08917202782743167,441.08020840791374,4
2.16,0.08904968585247904,441.1068846924105,4
2.35,0.08840339117215695,441.23399910765994,4
2.36,0.08837702692266682,441.2385973358146,4
2.4,0.0882799063936047,441.25496693623194,4
2.75,0.0879339157976522,441.2903183051104,4
2.86,0.08795556651064204,441.27783678629345,4
2.87,0.08795918663846784,441.2764870977833,4
3.06,0.08805469102705078,441.24916103729254,4
3.08,0.08806604926009234,441.2464009063533,4
3.12,0.08808863860495524,441.24109431923887,4
3.23,0.08814705341877438,441.2283703869455,4
3.42,0.08822312701114501,441.21406269307175,4
3.5500000000000003,0.08825330924454566,441.20961310906836,4
3.59,0.08825924113716033,441.2089613044898,4
3.64,0.08826468510412487,441.20853795856505,4
3.67,0.08826699081434898,441.20846694059105,4
3.7,0.08826864122084202,441.20851571458087,4
3.71,0.08826905473474551,441.20855628747154,4
3.77,0.08827024581420756,441.20901946264337,4
3.89,0.08826738478588662,441.2107529103305,4
4.14,0.08825077276199747,441.2153542124737,4
4.49,0.08823113559139814,441.2192531229102,4
0.02,0.19657108176278512,411.5387918553514,5
0.06,0.21271066583133044,409.82178411941055,5
0.09,0.22464645776064654,408.57242731325505,5
0.1,0.22859819351953461,408.1620257395445,5
0.18,0.25984210713536826,404.9609455886062,5
0.26,0.290641411818479,401.85621945324755,5
0.34,0.32119504251488984,398.8020485655731,5
0.38,0.3364121973489361,397.28642182655466,5
0.5,0.3818483985513486,392.7777991543935,5
0.67,0.44529414149534235,386.5506568467659,5
1.17,0.6140909574067469,371.1557297284999,5
1.28,0.6457440089056086,368.5977099931284,5
1.43,0.6852664040200237,365.6035249597276,5
1.55,0.7138928091472244,363.5880919266312,5
1.56,0.7161611718040346,363.43426555735005,5
1.79,0.7636012957301392,360.4289837949272,5
1.83,0.7709692746951222,360.00030924225575,5
1.95,0.7916208423959112,358.8569149323563,5
1.98,0.7964571864157707,358.60188155100104,5
1.99,0.7980413168199146,358.51942166344475,5
2.05,0.8072590772668635,358.0502814703722,5
2.07,0.8102246530938638,357.90327074715424,5
2.13,0.8188111395077233,357.48859433698976,5
2.16,0.8229345871740683,357.2953417033916,5
2.21,0.8295642330543028,356.9927864373612,5
2.32,0.8431324562814244,356.40570268429434,5
2.5300000000000002,0.8655153271574116,355.5360115739019,5
2.64,0.8756026005348763,355.18656516885056,5
2.74,0.8839070506587045,354.9198311820996,5
2.7600000000000002,0.8854754256452039,354.87164639987145,5
2.83,0.8907350968654106,354.71526658714845,5
2.9,0.8956540365826062,354.57644001601443,5
2.97,0.9002529531724318,354.45332382649525,5
2.99,0.9015109205738681,354.420796752471,5
3.0,0.9021308484857292,354.4049516074474,5
3.0700000000000003,0.9063063374394582,354.3014410472817,5
3.21,0.9138516842136952,354.1290281210104,5
3.35,0.9204320146120113,353.99484978555364,5
3.45,0.9246074430797273,353.91799584537296,5
3.5,0.9265455022537543,353.88461264217443,5
3.56,0.9287479468457723,353.8484980114292,5
3.61,0.9304857041088705,353.8214074264047,5
3.89,0.938765996679768,353.71042808678885,5
4.0,0.9414336263883091,353.6815423995895,5
4.04,0.9423326327673727,353.6726245927715,5
4.12,0.9440252019901589,353.6570002244062,5
4.19,0.9453977981929841,353.64548719065147,5
4.3100000000000005,0.9475353185281682,353.62972897061815,5
4.32,0.9477019439436937,353.6286160346432,5
4.47,0.9500077013063923,353.6150244457633,5
0.03,0.15339364153455487,450.8745980598458,6
0.08,0.0674271596844015,466.10148005413356,6
0.09,0.054687275317265895,468.18507682146264,6
0.13,0.028376689245357866,471.5082096619956,6
0.15,0.024660833717380922,471.2904416289871,6
0.36,0.03207763563449624,461.75724408197703,6
0.42,0.035699075629605094,459.36721545700385,6
0.44,0.03692418028988675,458.6192866249854,6
0.47000000000000003,0.03877380720308673,457.5406862216898,6
0.53,0.04250079756691055,455.53109848908286,6
0.55,0.04374699887628192,454.9026745387262,6
0.62,0.04810153296298438,452.8550806556416,6
0.76,0.05662531950804557,449.3992765236012,6
0.9500000000000001,0.06728490743027725,445.86391064047683,6
1.05,0.07225576557115186,444.45500919988405,6
1.22,0.07941303980614121,442.66459703198194,6
1.28,0.08150993142603744,442.1937840569695,6
1.58,0.0884968098503486,440.85440203721413,6
1.6500000000000001,0.08933575962759534,440.7365816652342,6
1.67,0.08952693121326365,440.71328661044316,6
1.74,0.09003999733006857,440.66339676200676,6
1.95,0.09040578913845511,440.72944571588204,6
2.02,0.09025426242576315,440.79429166454446,6
2.04,0.09019509122040306,440.81470331278143,6
2.1,0.08998663565297828,440.8786623730285,6
2.14,0.08982887928028178,440.92222475569775,6
2.23,0.08944797023409384,441.0176658724233,6
2.36,0.08891073158836615,441.1366850534512,6
2.48,0.0884988938710257,441.2172442433226,6
2.5,0.08844106117915247,441.2276941239175,6
2.5100000000000002,0.08841338687105038,441.23260330675157,6
2.52,0.0883865474881152,441.23730398009195,6
2.65,0.08811355578645924,441.2805119944902,6
2.7,0.08804461220621364,441.2891706955713,6
2.77,0.08797813476451358,441.2951914453931,6
2.88,0.08793340732915236,441.2934257979331,6
2.99,0.0879429960479155,441.2826193962268,6
3.29,0.08809135391310774,441.24039535305565,6
3.38,0.08813975637686987,441.22982586808695,6
3.43,0.08816404795415762,441.2248770172326,6
3.5700000000000003,0.0882189684890919,441.214712687156,6
3.71,0.0882529481569378,441.20960871360023,6
3.81,0.08826553837608195,441.20843356016474,6
3.92,0.08827045177570156,441.2088179417759,6
3.98,0.08827011999808815,441.20953135813795,6
4.2700000000000005,0.08825335171491891,441.2147561004602,6
4.3100000000000005,0.08825038449990869,441.2154531365793,6
4.33,0.08824892287116373,441.2157855719003,6
4.46,0.0882402007265128,441.21763135195545,6
4.49,0.0882384551913774,441.21797161044054,6
0.05,0.1400364024206888,438.70277382257643,7
0.16,0.09343627827196173,447.0160720493848,7
0.25,0.06663196698624327,451.085091231274,7
0.31,0.05839562901541286,451.8075695298911,7
0.33,0.05697908324517379,451.78987717983705,7
0.34,0.05646226131536188,451.74535946089793,7
0.39,0.055348361177087475,451.2620431752274,7
0.4,0.05535424516875058,451.1271884695403,7
0.59,0.06163679136159698,447.8646135580466,7
0.68,0.06594820289798257,446.38244460419975,7
0.77,0.07022394408386053,445.08054864686227,7
0.84,0.0733800259299755,444.2015403880902,7
0.91,0.07632052521844619,443.4378140369929,7
1.04,0.08108527005124683,442.30835212577614,7
1.07,0.08204395370974309,442.0976323103719,7
1.23,0.0862175579465228,441.25545030800055,7
1.24,0.0864258104911818,441.21726286083265,7
1.6300000000000001,0.09032423629087676,440.6884876428184,7
1.6600000000000001,0.09035149844062167,440.70178971554253,7
1.73,0.09031738517590794,440.7482917502832,7
1.87,0.08995511180698572,440.8805645634015,7
1.93,0.08972948967403588,440.9431125483235,7
2.0,0.08944539765680606,441.0144297909298,7
2.0100000000000002,0.08940422187781649,441.0242582368316,7
2.16,0.08881632782374926,441.1535764003857,7
2.3000000000000003,0.08838509112171489,441.2355727659678,7
2.32,0.08833581510687381,441.24405596478806,7
2.49,0.08804390863726543,441.28707866579595,7
2.68,0.08794477054487507,441.288966170304,7
2.79,0.08796047235298185,441.2776639598329,7
2.84,0.08797836392923547,441.27111325267845,7
2.94,0.08802583883368839,441.25708836400594,7
3.0300000000000002,0.08807455690374177,441.244779007537,7
3.06,0.0880908999087206,441.24093996136713,7
3.0700000000000003,0.08809629955291985,441.2396986087489,7
3.15,0.08813781001553052,441.23057385682995,7
3.2,0.08816156267475334,441.2256773305858,7
3.21,0.08816606198072466,441.22477725310097,7
3.25,0.0881831424075824,441.2214448165904,7
3.29,0.08819866488947435,441.218542837091,7
3.34,0.08821576868276268,441.2155095659721,7
3.39,0.0882302700768113,441.21310998006976,7
3.45,0.08824428721627768,441.21100722543116,7
3.61,0.08826537219975487,441.2088282791432,7
3.7800000000000002,0.08826805072881248,441.2101636280251,7
3.93,0.08826083830902699,441.21271808499904,7
3.99,0.08825679525026596,441.213819438747,7
4.21,0.08824170649158115,441.2172868988818,7
4.2700000000000005,0.08823824535011318,441.21797360430355,7
4.49,0.08822958270939886,441.2194469330101,7
0.0,0.2587878787878788,437.8787878787879,8
0.32,0.023685231646842244,468.64363371384803,8
0.35000000000000003,0.025334135041356686,467.098158672957,8
0.37,0.026455621111831862,466.10838969078975,8
0.47000000000000003,0.032285616818472335,461.60637035349185,8
0.49,0.03348811162689397,460.78854534721177,8
0.53,0.035920399789014866,459.22846931187723,8
0.62,0.041483988674713264,456.0589887492494,8
0.63,0.04210658920471071,455.73392427473766,8
0.64,0.04272955286989711,455.4139879339743,8
0.7000000000000001,0.0464671269632586,453.5980289571884,8
0.72,0.04770958708774349,453.0305570966941,8
0.81,0.05324189591754849,450.69369940102473,8
0.88,0.05743510512777775,449.1029817200267,8
1.22,0.07513929350104674,443.70028936389326,8
1.26,0.0768288664987964,443.27894379986077,8
1.33,0.07954849343172656,442.63341748821404,8
1.3900000000000001,0.08163110072605063,442.1673721046771,8
1.51,0.08509082407455754,441.4539048623479,8
1.62,0.08744180211658734,441.024560473819,8
1.6300000000000001,0.08761782975739457,440.99493168889217,8
1.71,0.08881115506771423,440.8078850113912,8
1.8,0.08972699366612955,440.6911181815375,8
1.84,0.09000316531908946,440.6660334054683,8
1.93,0.09036935599639931,440.65812585644244,8
2.0,0.0904474476584779,440.688440899368,8
2.15,0.090183544520843,440.8185288717288,8
2.39,0.08921917824796391,441.0702813029483,8
2.5,0.08878472957208712,441.1623651412436,8
2.79,0.08806504693143406,441.28677564884504,8
2.91,0.08795738096440005,441.2959228760898,8
3.21,0.08798811763933576,441.2668487824366,8
3.23,0.08799826298227854,441.263896555054,8
3.29,0.088030851612753,441.2550633908073,8
3.45,0.08812082914159271,441.2338448666933,8
3.47,0.08813137489601697,441.231586658187,8
3.5300000000000002,0.0881611322767807,441.22545559649876,8
3.6,0.08819161667879136,441.21957086683983,8
3.63,0.08820312907490105,441.2174691322845,8
3.77,0.08824397478526183,441.21079458470416,8
3.85,0.08825818664818122,441.20901312243444,8
3.9,0.0882640743636149,441.2085084334573,8
3.92,0.08826584570700656,441.2084192542628,8
4.09,0.08827005455050954,441.2095797713922,8
4.15,0.08826808142957844,441.21052963206535,8
4.16,0.08826763279495989,441.2107030326059,8
4.19,0.08826611809314086,441.2112415525076,8
4.26,0.08826180513569663,441.21256418614064,8
4.29,0.08825972542230903,441.2131397303793,8
4.36,0.08825460377190289,441.2144537563318,8
0.09,0.22206606608304671,413.60691744128434,9
0.28,0.2722168463780452,408.92034222676733,9
0.29,0.2747970369727366,408.68180482471024,9
0.3,0.2773742998500251,408.44346208114945,9
0.34,0.28766200430876177,407.49050941354756,9
0.46,0.31852453625051685,404.5979924485518,9
0.47000000000000003,0.3211093982647437,404.35237811813437,9
0.49,0.3262900253310155,403.85822027567855,9
0.53,0.336703210222664,402.85688073583214,9
0.58,0.3498396424587365,401.57739550679077,9
0.7000000000000001,0.38206861867262354,398.35953637419874,9
0.71,0.38480540505377375,398.08133484273196,9
0.78,0.40419879840577866,396.09022284205884,9
0.81,0.41263710249674296,395.21414408201707,9
0.84,0.4211499515423027,394.32523117749736,9
0.97,0.4588150266872456,390.348725379284,9
1.01,0.4706120961048121,389.09527918374016,9
1.02,0.4735727215186064,388.7805658678308,9
1.1400000000000001,0.5093109133259687,384.9903391686282,9
1.52,0.6193488989773734,373.82469027793655,9
1.79,0.6882303287536763,367.594932120864,9
1.97,0.7282343679783938,364.35569126438855,9
2.0100000000000002,0.7364607066622961,363.7288297484924,9
2.04,0.7424737551755956,363.27955579357183,9
2.11,0.7559881255355974,362.29806377557287,9
2.25,0.7809092240251946,360.5949836807125,9
2.49,0.8175378981100061,358.3609987750797,9
2.59,0.830729808493139,357.6404329163201,9
2.61,0.8332332487765683,357.508967611627,9
2.68,0.8416565829687737,357.0792913939902,9
2.85,0.8600545560864482,356.2108849312817,9
2.9,0.8649501956679321,355.9965933324898,9
2.93,0.8677822893495793,355.8759531197009,9
2.96,0.8705377109624814,355.7609505106624,9
3.0100000000000002,0.8749646875588784,355.58114738619827,9
3.1,0.8824358765905367,355.2918761137485,9
3.13,0.8847907189927169,355.20446954966917,9
3.3000000000000003,0.8969546367921021,354.78279489867384,9
3.4,0.9032496508341488,354.58495709881515,9
3.5500000000000003,0.9116355921377627,354.34424335758723,9
3.7800000000000002,0.9223572792748584,354.0770104524335,9
3.79,0.9227713617451205,354.0676553925028,9
3.93,0.928163302417044,353.9527817948432,9
3.99,0.9302571117089464,353.91176130532546,9
4.0600000000000005,0.9325486613708395,353.8692667491615,9
4.08,0.9331748540391159,353.8581014969066,9
4.11,0.934091246337305,353.8421144090594,9
4.2,0.9366826523963501,353.7992238771195,9
4.39,0.9414481436127915,353.72974621285914,9
4.44,0.942559081734032,353.7154005587041,9
0.23,0.019516385519940574,473.7083081615361,10
0.25,0.02020468047292234,472.56797321965894,10
0.36,0.02583838309709243,466.65159823960994,10
0.45,0.031030299571737734,462.4967904139124,10
0.49,0.03342311405943005,460.832066479726,10
0.51,0.03463451256136885,460.0383653924173,10
0.5700000000000001,0.038314615700373804,457.80234808000176,10
0.58,0.03893313563306317,457.44986532847594,10
0.65,0.043285340724235684,455.1329242805075,10
0.67,0.044531826197712,454.5169733279146,10
0.73,0.04826255236721219,452.7833673931246,10
0.76,0.05011627199012234,451.97764998892734,10
0.77,0.05073156439324915,451.71772574370186,10
0.86,0.056185309400081894,449.5623729535427,10
0.89,0.057959995937387924,448.9135904037157,10
1.1300000000000001,0.07094551290441332,444.81292085938685,10
1.27,0.07719232556320618,443.1903233168077,10
1.31,0.07876183299467691,442.8159324209475,10
1.34,0.0798727386666153,442.55920344296396,10
1.53,0.08555030781270252,441.36579216483665,10
1.57,0.08644576841617993,441.1995411547864,10
1.58,0.08665366162059444,441.1620799351801,10
1.67,0.08824534488300348,440.893187180595,10
1.76,0.08936183752082132,440.733300458386,10
1.79,0.08963689940300261,440.70077635285105,10
2.1,0.09032478183033464,440.76750213772885,10
2.2,0.09001440186673476,440.8706436774477,10
2.23,0.089898860505127,440.9032779357075,10
2.3000000000000003,0.08960844834844846,440.97881641247784,10
2.43,0.08905845729847699,441.10550703666223,10
2.5100000000000002,0.08875260908455551,441.1687735533453,10
2.88,0.08797628865326879,441.29529269277253,10
2.9,0.08796346278764011,441.2958204367536,10
3.0,0.08793216228636641,441.2925489576988,10
3.0300000000000002,0.08793185841925667,441.2900364682413,10
3.09,0.08794108757166984,441.2835285759769,10
3.2800000000000002,0.08802467384501596,441.2566781791647,10
3.5,0.08814610763390635,441.22850861017207,10
3.54,0.08816529459355299,441.22462965262656,10
3.5500000000000003,0.08816985892861728,441.2237299645409,10
3.72,0.08823149732729466,441.21266716977846,10
3.73,0.08823415333546934,441.2122528819036,10
3.83,0.08825502116951969,441.2093628317589,10
3.84,0.08825656591041345,441.20918851708,10
3.86,0.08825937956675199,441.2088957628482,10
3.91,0.08826488836016753,441.20846481423183,10
3.93,0.08826652060084182,441.20840168405897,10
4.0,0.08826995998046407,441.2085936036717,10
4.3500000000000005,0.08825542004136891,441.214251892222,10
4.43,0.08824949292612633,441.2156576529989,10
0.01,0.16522499963370688,432.75080319254977,11
0.05,0.15387182011245334,435.03717730949757,11
0.17,0.11148690401569675,442.9768129751702,11
0.27,0.0789548317212372,448.4202263592794,11
0.42,0.0595104857496972,450.34723324522463,11
0.46,0.05879290187595841,450.0065034668867,11
0.51,0.05917889236152047,449.3744955550444,11
0.52,0.059376382010265155,449.231288713446,11
0.54,0.05986104746667721,448.93437074106225,11
0.66,0.06427017258286809,447.05783680757014,11
0.67,0.0647002262242189,446.9041233015852,11
0.8200000000000001,0.07134577642564076,444.802171920825,11
1.11,0.08225813786853062,442.06404592586637,11
1.17,0.08395367213063852,441.7068790157798,11
1.24,0.08565898715035754,441.3696300831014,11
1.37,0.08805470158989995,440.94524852858643,11
1.55,0.08985876115156721,440.7052703091752,11
1.61,0.09012981602169583,440.6923589944877,11
1.6300000000000001,0.09018946080033144,440.6937275713141,11
1.75,0.09027907663614726,440.7476798697127,11
1.82,0.09016477721956256,440.8046071921675,11
1.97,0.08968155283596202,440.95228366463243,11
2.11,0.089127810094286,441.08553072182883,11
2.15,0.08897518358095641,441.1187808155041,11
2.35,0.08835333252526162,441.23979911877626,11
2.36,0.08832989846885592,441.2437985473669,11
2.61,0.08798441051052572,441.2902630305839,11
2.74,0.08795299576491328,441.2852450752665,11
2.8000000000000003,0.08796090922368462,441.27929572342254,11
2.83,0.08796872821422227,441.2757872403279,11
2.89,0.08799026696084965,441.2680865507043,11
2.95,0.08801745997950917,441.25991681001665,11
3.19,0.08814112641899303,441.23009310627725,11
3.3000000000000003,0.08818896966999995,441.22051544340076,11
3.3200000000000003,0.08819648607137358,441.21911260226335,11
3.49,0.08824420850513277,441.21117922661773,11
3.5100000000000002,0.08824795401554092,441.2106724099578,11
3.54,0.08825288407874358,441.2100576686601,11
3.59,0.08825936023671323,441.20938928804446,11
3.66,0.0882651191906303,441.20909784359543,11
3.71,0.08826717998810177,441.2092656143973,11
3.73,0.08826758774507139,441.2094046154501,11
3.74,0.08826771007419329,441.20948765907343,11
